uid,domainID,siteID,plotID,trapCoordinate,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,date,eventID,individualID,taxonID,scientificName,taxonRank,identificationQualifier,identificationStatus,sex,reproductiveCondition,recapture,fate,replacedTag,lifeStage,testes,nipples,pregnancyStatus,vagina,hindfootLength,earLength,tailLength,totalLength,weight,bloodSampleID,bloodSampleMethod,fecalSampleID,fecalSampleCondition,earSampleID,hairSampleID,whiskerSampleID,voucherSampleID,measuredBy,recordedBy,remarks,consistencyTagIDSexQF,consistencyTagIDTaxonIDQF,consistencyTagIDLifeStageQF,orderTagIDRecaptureQF,orderTagIDLifeStageQF,,
726A95167E39455A96AC2A6CF2D78DAF,D01,BART,BART_015,J6,mixedForest,44.042827,-71.274443,WGS84,,442.4,,7/2/2014,MAM.BART.2014.07,NEON.MAM.D01.0R0411,PELE,Peromyscus leucopus,species,cf. species, ,F,R,Y,,,adult,,enlarged,pregnant,neither,19,15,86,,17,,,BART.20140702.R0411.F,old,,,,,xtX2wdxqzbi7dInVejdB3T/DDgc6ot5w,CxQbJXcjrJ0KLWrLIRFS9g0YlaRXiauv,jutz@neoninc.org is the handler and aspink@field-ops.orf is the recorder.,0,1,0,-1,0,,
90529C63A68545F099E9E505D0EA8262,D01,BART,BART_015,C5,mixedForest,44.0429,-71.275319,WGS84,,445.4,,7/2/2014,MAM.BART.2014.07,,BLBR,Blarina brevicauda,species,, ,M,N,N,,,adult,,,,,,,,,,,,,,,,,,xtX2wdxqzbi7dInVejdB3T/DDgc6ot5w,CxQbJXcjrJ0KLWrLIRFS9g0YlaRXiauv,jutz@neoninc.org is the handler and aspink@field-ops.orf is the recorder.,-1,-1,-1,-1,-1,,
0FD0ED5AA1D5463098BDDFCD1D72F7E1,D01,BART,BART_007,I2,mixedForest,44.051392,-71.297889,WGS84,,415.4,,7/2/2014,MAM.BART.2014.07,NEON.MAM.D01.0R1018,PELE,Peromyscus leucopus,species,cf. species, ,M,N,N,,,subadult,nonscrotal,,,,17,12,78,,14,BART.20140702.R1018.B,mandibular,BART.20140702.R1018.F,old,BART.20140702.R1018.E,BART.20140702.R1018.H,BART.20140702.R1018.H,,pBFUDKSIh66fRG57EpVl0AXKWDrxCS8y,Py+ZzXoQAhNiZLMUhePVy0KW1AyjvubF,,0,0,0,-1,0,,
34940CF94D6E4B588F8E5D46C7DAA11D,D01,BART,BART_007,I3,mixedForest,44.051302,-71.297885,WGS84,,415.9,,7/2/2014,MAM.BART.2014.07,NEON.MAM.D01.0R1020,PELE,Peromyscus leucopus,species,cf. species, ,F,N,N,,,adult,,nonenlarged,not,neither,21,12,85,,20,BART.20140702.R1020.B,mandibular,BART.20140702.R1020.F,fresh,BART.20140702.R1020.E,BART.20140702.R1020.H,BART.20140702.R1020.H,,pBFUDKSIh66fRG57EpVl0AXKWDrxCS8y,Py+ZzXoQAhNiZLMUhePVy0KW1AyjvubF,,0,0,1,-1,1,,
39E47EEB2A1C442AB819CB03B1D67730,D01,BART,BART_015,A9,mixedForest,44.042535,-71.275555,WGS84,,452.5,,7/2/2014,MAM.BART.2014.07,NEON.MAM.D01.0R0539,PELE,Peromyscus leucopus,species,cf. species, ,M,N,N,,,subadult,nonscrotal,,,,21,15,82,,16,,unsuccessful,BART.20140702.R0539.F,old,BART.20140702.R0539.E,BART.20140702.R0539.H,BART.20140702.R0539.H,,xtX2wdxqzbi7dInVejdB3T/DDgc6ot5w,CxQbJXcjrJ0KLWrLIRFS9g0YlaRXiauv,,0,0,0,-1,0,,
CC7CBE0318EA4FCCAA0916EAA7E007B3,D01,BART,BART_007,I8,mixedForest,44.050852,-71.297868,WGS84,,418.3,,7/2/2014,MAM.BART.2014.07,NEON.MAM.D01.0R1019,PELE,Peromyscus leucopus,species,cf. species, ,M,N,N,,,subadult,nonscrotal,,,,20,14,70,,17,BART.20140702.R1019.B,mandibular,BART.20140702.R1019.F,fresh,BART.20140702.R1019.E,BART.20140702.R1019.H,BART.20140702.R1019.H,,pBFUDKSIh66fRG57EpVl0AXKWDrxCS8y,Py+ZzXoQAhNiZLMUhePVy0KW1AyjvubF,,0,0,0,-1,0,,
99E0EC52299D4B3EB2101CBB069A1606,D01,BART,BART_015,C7,mixedForest,44.04272,-71.275312,WGS84,,448.2,,7/2/2014,MAM.BART.2014.07,NEON.MAM.D01.006039,NAIN,Napaeozapus insignis,species,, ,F,R,Y,,,adult,,nonenlarged,pregnant,swollen,30,,,,34,,unsuccessful,BART.20140702.006039.F,old,,,,,xtX2wdxqzbi7dInVejdB3T/DDgc6ot5w,CxQbJXcjrJ0KLWrLIRFS9g0YlaRXiauv,,0,0,0,-1,0,,
A018D5FC3FD64E7B8C779B14EC144220,D01,BART,BART_015,B9,mixedForest,44.042537,-71.27543,WGS84,,451.8,,7/2/2014,MAM.BART.2014.07,NEON.MAM.D01.0R0423,PELE,Peromyscus leucopus,species,cf. species, ,M,N,Y,,,adult,nonscrotal,,,,20,16,91,,19,,,BART.20140702.R0423.F,old,,,,,xtX2wdxqzbi7dInVejdB3T/DDgc6ot5w,CxQbJXcjrJ0KLWrLIRFS9g0YlaRXiauv,,0,0,0,-1,0,,
B28A19F348EE4207A175F2B55B88D1B6,D01,BART,BART_015,C9,mixedForest,44.04254,-71.275305,WGS84,,451.1,,7/2/2014,MAM.BART.2014.07,NEON.MAM.D01.006429,NAIN,Napaeozapus insignis,species,, ,F,R,N,,,adult,,nonenlarged,not,swollen,31,,,,22,,unsuccessful,BART.20140702.006429.F,old,BART.20140702.006429.E,,,,xtX2wdxqzbi7dInVejdB3T/DDgc6ot5w,CxQbJXcjrJ0KLWrLIRFS9g0YlaRXiauv,"Blood drawn but dispersed into fur, could not collect sample.",0,0,0,-1,0,,
BB9C323C4D8D4FF2BF8979594D8A064A,D01,BART,BART_015,C2,mixedForest,44.04317,-71.27533,WGS84,,441,,7/2/2014,MAM.BART.2014.07,NEON.MAM.D01.951572,NAIN,Napaeozapus insignis,species,, ,F,R,N,,,adult,,enlarged,pregnant,swollen,32,,,,25,BART.20140702.951572.B,mandibular,BART.20140702.951572.F,old,BART.20140702.951572.E,,,,xtX2wdxqzbi7dInVejdB3T/DDgc6ot5w,CxQbJXcjrJ0KLWrLIRFS9g0YlaRXiauv,,0,0,0,-1,0,,
30EC7D28D6B942CC9B238A1A760B50D4,D01,BART,BART_015,A8,mixedForest,44.042625,-71.275558,WGS84,,451,,7/2/2014,MAM.BART.2014.07,NEON.MAM.D01.0R0540,PELE,Peromyscus leucopus,species,cf. species, ,F,N,N,,,subadult,,nonenlarged,not,neither,20,15,83,,13,,unsuccessful,BART.20140702.R0540.F,fresh,BART.20140702.R0540.E,BART.20140702.R0540.H,BART.20140702.R0540.H,,xtX2wdxqzbi7dInVejdB3T/DDgc6ot5w,CxQbJXcjrJ0KLWrLIRFS9g0YlaRXiauv,Bleeding from nose after bleed attempt.  Do not bleed on 7/3.,0,0,0,-1,0,,
35E5550BD8724E7B9C05B83DCC9FE5AA,D01,BART,BART_015,A2,mixedForest,44.043165,-71.275579,WGS84,,442.2,,7/2/2014,MAM.BART.2014.07,NEON.MAM.D01.0R1176,PELE,Peromyscus leucopus,species,cf. species, ,F,N,N,,,subadult,,nonenlarged,not,neither,20,15,73,,16,BART.20140702.R1176.B,mandibular,BART.20140702.R1176.F,fresh,BART.20140702.R1176.E,BART.20140702.R1176.H,BART.20140702.R1176.H,,xtX2wdxqzbi7dInVejdB3T/DDgc6ot5w,CxQbJXcjrJ0KLWrLIRFS9g0YlaRXiauv,,0,0,0,-1,0,,
4561519A410A4E6F8142297C5C0B0F04,D01,BART,BART_015,B7,mixedForest,44.042717,-71.275437,WGS84,,448.9,,7/2/2014,MAM.BART.2014.07,NEON.MAM.D01.994092,NAIN,Napaeozapus insignis,species,, ,F,R,N,,,adult,,enlarged,pregnant,swollen,31,,,,27,,unsuccessful,BART.20140702.994092.F,old,BART.20140702.994092.E,,,,xtX2wdxqzbi7dInVejdB3T/DDgc6ot5w,CxQbJXcjrJ0KLWrLIRFS9g0YlaRXiauv,,0,0,0,-1,0,,
1F0B677F17B8402C8A3E9946B681D55F,D01,BART,BART_015,E8,mixedForest,44.042635,-71.275059,WGS84,,448.3,,7/2/2014,MAM.BART.2014.07,NEON.MAM.D01.0R0149,PELE,Peromyscus leucopus,species,cf. species, ,F,N,Y,,,subadult,,nonenlarged,not,neither,20,14,87,,15,,,BART.20140702.R0149.F,old,,,,,xtX2wdxqzbi7dInVejdB3T/DDgc6ot5w,CxQbJXcjrJ0KLWrLIRFS9g0YlaRXiauv,,0,0,0,-1,0,,
8A18DC287485469CA32D2C35F06CA75C,D01,BART,BART_015,F7,mixedForest,44.042727,-71.274938,WGS84,,446.3,,7/2/2014,MAM.BART.2014.07,NEON.MAM.D01.0R0138,PEMA,Peromyscus maniculatus,species,cf. species, ,M,N,Y,,,subadult,nonscrotal,,,,19,14,78,,13,,,BART.20140702.R0138.F,old,,,,,xtX2wdxqzbi7dInVejdB3T/DDgc6ot5w,CxQbJXcjrJ0KLWrLIRFS9g0YlaRXiauv,,0,0,1,-1,1,,
A9E5DD987D3C4BF8AF56C91BB2209141,D01,BART,BART_015,G2,mixedForest,44.04318,-71.274831,WGS84,,438.6,,7/2/2014,MAM.BART.2014.07,NEON.MAM.D01.0R0185,PEMA,Peromyscus maniculatus,species,cf. species, ,F,N,Y,,,adult,,nonenlarged,not,neither,20,14,86,,14,,,BART.20140702.R0185.F,old,,,,,xtX2wdxqzbi7dInVejdB3T/DDgc6ot5w,CxQbJXcjrJ0KLWrLIRFS9g0YlaRXiauv,jutz@neoninc.org is the handler and aspink@field-ops.orf is the recorder.,0,0,0,-1,0,,
DB0BD5EC3E564EF5929FB5789E40CC74,D01,BART,BART_015,G1,mixedForest,44.04327,-71.274834,WGS84,,437.1,,7/2/2014,MAM.BART.2014.07,NEON.MAM.D01.975738,NAIN,Napaeozapus insignis,species,, ,F,R,N,,,adult,,nonenlarged,pregnant,swollen,32,,,,39,BART.20140702.975738.B,mandibular,BART.20140702.975738.F,old,,,,,xtX2wdxqzbi7dInVejdB3T/DDgc6ot5w,CxQbJXcjrJ0KLWrLIRFS9g0YlaRXiauv,jutz@neoninc.org is the handler and aspink@field-ops.orf is the recorder.,0,0,0,-1,0,,
CB750883408D443498DDD481A030E806,D01,BART,BART_015,D4,mixedForest,44.042992,-71.275198,WGS84,,443.3,,7/2/2014,MAM.BART.2014.07,NEON.MAM.D01.0R0535,PELE,Peromyscus leucopus,species,cf. species, ,M,N,Y,,,subadult,nonscrotal,,,,20,16,90,,14,BART.20140702.R0535.B,mandibular,BART.20140702.R0535.F,old,,,,,xtX2wdxqzbi7dInVejdB3T/DDgc6ot5w,CxQbJXcjrJ0KLWrLIRFS9g0YlaRXiauv,jutz@neoninc.org is the handler and aspink@field-ops.orf is the recorder.,0,0,1,-1,1,,
8D16576750694E75BBEF16ADA743DEDB,D01,BART,BART_007,E10,mixedForest,44.050662,-71.29836,WGS84,,425.4,,7/2/2014,MAM.BART.2014.07,NEON.MAM.D01.421464,NAIN,Napaeozapus insignis,species,, ,F,R,N,,,adult,,nonenlarged,pregnant,neither,31,,,,39,BART.20140702.421464.B,mandibular,BART.20140702.421464.F,old,BART.20140702.421464.E,,,,pBFUDKSIh66fRG57EpVl0AXKWDrxCS8y,Py+ZzXoQAhNiZLMUhePVy0KW1AyjvubF,,0,0,0,-1,0,,
C45D4183FED848A695284CC0F3522CD3,D01,BART,BART_015,D3,mixedForest,44.043082,-71.275201,WGS84,,441.8,,7/2/2014,MAM.BART.2014.07,NEON.MAM.D01.0R1177,PEMA,Peromyscus maniculatus,species,cf. species, ,M,N,N,,,adult,nonscrotal,,,,20,15,92,,21,BART.20140702.R1177.B,mandibular,BART.20140702.R1177.F,fresh,BART.20140702.R1177.E,BART.20140702.R1177.H,BART.20140702.R1177.H,,xtX2wdxqzbi7dInVejdB3T/DDgc6ot5w,CxQbJXcjrJ0KLWrLIRFS9g0YlaRXiauv,jutz@neoninc.org is the handler and aspink@field-ops.orf is the recorder.,0,0,0,-1,0,,
0EE4EB00A0704DD8A7BF3BB408E25DF3,D01,BART,BART_015,F3,mixedForest,44.043087,-71.274952,WGS84,,440.6,,7/2/2014,MAM.BART.2014.07,NEON.MAM.D01.0R1178,PEMA,Peromyscus maniculatus,species,cf. species, ,M,N,N,,,adult,nonscrotal,,,,20,16,87,,15,BART.20140702.R1178.B,mandibular,BART.20140702.R1178.F,fresh,BART.20140702.R1178.E,BART.20140702.R1178.H,BART.20140702.R1178.H,,xtX2wdxqzbi7dInVejdB3T/DDgc6ot5w,CxQbJXcjrJ0KLWrLIRFS9g0YlaRXiauv,jutz@neoninc.org is the handler and aspink@field-ops.orf is the recorder.,0,0,1,-1,1,,
63FC6DE196D3477790121733F001BDE1,D01,BART,BART_007,G10,mixedForest,44.050667,-71.298111,WGS84,,422.4,,7/2/2014,MAM.BART.2014.07,NEON.MAM.D01.0R1017,PELE,Peromyscus leucopus,species,cf. species, ,F,N,N,,,subadult,,nonenlarged,not,neither,20,11,84,,13,BART.20140702.R1017.B,mandibular,BART.20140702.R1017.F,old,BART.20140702.R1017.E,BART.20140702.R1017.H,BART.20140702.R1017.H,,pBFUDKSIh66fRG57EpVl0AXKWDrxCS8y,Py+ZzXoQAhNiZLMUhePVy0KW1AyjvubF,,0,0,0,-1,0,,
108D060BDA8A437997ECBBBBF740B880,D01,BART,BART_007,D6,mixedForest,44.051019,-71.298499,WGS84,,424.9,,7/2/2014,MAM.BART.2014.07,NEON.MAM.D01.0R0524,PELE,Peromyscus leucopus,species,cf. species, ,F,N,Y,,,adult,,nonenlarged,not,neither,20,12,93,,21,,,BART.20140702.R0524.F,old,,,,,pBFUDKSIh66fRG57EpVl0AXKWDrxCS8y,Py+ZzXoQAhNiZLMUhePVy0KW1AyjvubF,,0,0,0,-1,0,,
440FF9A5221F4238AD3B139367B56249,D01,BART,BART_007,J1,mixedForest,44.051484,-71.297768,WGS84,,413.4,,7/2/2014,MAM.BART.2014.07,NEON.MAM.D01.0R1006,PEMA,Peromyscus maniculatus,species,cf. species, ,M,N,Y,,,subadult,nonscrotal,,,,18,11,81,,14,BART.20140702.R1006.B,mandibular,BART.20140702.R1006.F,old,,,,,pBFUDKSIh66fRG57EpVl0AXKWDrxCS8y,Py+ZzXoQAhNiZLMUhePVy0KW1AyjvubF,,0,0,0,-1,0,,
876AB0FB987D4C3B95EAA02F94120009,D01,BART,BART_015,B2,mixedForest,44.043167,-71.275454,WGS84,,441.6,,7/2/2014,MAM.BART.2014.07,NEON.MAM.D01.976353,NAIN,Napaeozapus insignis,species,, ,F,R,N,,,adult,,enlarged,pregnant,neither,32,,,,40,,unsuccessful,BART.20140702.976353.F,fresh,BART.20140702.976353.E,,,,xtX2wdxqzbi7dInVejdB3T/DDgc6ot5w,CxQbJXcjrJ0KLWrLIRFS9g0YlaRXiauv,,0,0,0,-1,0,,
C4604F6521994EDC8969A094ABB740F5,D01,BART,BART_007,H10,mixedForest,44.050669,-71.297986,WGS84,,420.9,,7/2/2014,MAM.BART.2014.07,NEON.MAM.D01.0R1005,PEMA,Peromyscus maniculatus,species,cf. species, ,M,N,Y,,,subadult,nonscrotal,,,,18,11,78,,14,,unsuccessful,BART.20140702.R1005.F,fresh,,,,,pBFUDKSIh66fRG57EpVl0AXKWDrxCS8y,Py+ZzXoQAhNiZLMUhePVy0KW1AyjvubF,,0,0,0,-1,0,,
9B6796D52B084DCEB4C6BD12CE3FFA9D,D01,BART,BART_007,G9,mixedForest,44.050757,-71.298114,WGS84,,421.9,,7/2/2014,MAM.BART.2014.07,NEON.MAM.D01.0R1001,PELE,Peromyscus leucopus,species,cf. species, ,M,N,Y,,,adult,nonscrotal,,,,18,11,98,,19,,,BART.20140702.R1001.F,fresh,,,,,pBFUDKSIh66fRG57EpVl0AXKWDrxCS8y,Py+ZzXoQAhNiZLMUhePVy0KW1AyjvubF,,0,0,1,-1,1,,
0A533F7DAB9B469F89340E2BD80103A8,D01,BART,BART_015,A5,mixedForest,44.042895,-71.275569,WGS84,,446.7,,7/2/2014,MAM.BART.2014.07,NEON.MAM.D01.0R0034,PEMA,Peromyscus maniculatus,species,cf. species, ,M,N,Y,,,adult,nonscrotal,,,,21,17,95,,20,BART.20140702.R0034.B,mandibular,BART.20140702.R0034.F,fresh,,BART.20140702.R0034.H,BART.20140702.R0034.H,,xtX2wdxqzbi7dInVejdB3T/DDgc6ot5w,CxQbJXcjrJ0KLWrLIRFS9g0YlaRXiauv,,0,0,0,-1,0,,
3B6E527D601F41E78F2B6A16481684A8,D01,BART,BART_015,G8,mixedForest,44.04264,-71.27481,WGS84,,447.1,,7/2/2014,MAM.BART.2014.07,,BLBR,Blarina brevicauda,species,, ,F,N,N,,,adult,,,not,,,,,,,,,,,,,,,xtX2wdxqzbi7dInVejdB3T/DDgc6ot5w,CxQbJXcjrJ0KLWrLIRFS9g0YlaRXiauv,jutz@neoninc.org is the handler and aspink@field-ops.orf is the recorder.,-1,-1,-1,-1,-1,,
C73D877131974284918349F375FF5FB4,D01,BART,BART_007,H7,mixedForest,44.050939,-71.297996,WGS84,,419.3,,7/2/2014,MAM.BART.2014.07,NEON.MAM.D01.0R1002,PELE,Peromyscus leucopus,species,cf. species, ,F,N,Y,,,subadult,,nonenlarged,not,neither,20,13,72,,15,,,BART.20140702.R1002.F,fresh,,,,,pBFUDKSIh66fRG57EpVl0AXKWDrxCS8y,Py+ZzXoQAhNiZLMUhePVy0KW1AyjvubF,,-1,1,1,-1,1,,
B08BB6A23C11443280B5508FA0054326,D01,BART,BART_015,A3,mixedForest,44.043075,-71.275576,WGS84,,443.7,,7/2/2014,MAM.BART.2014.07,NEON.MAM.D01.0L0538,PELE,Peromyscus leucopus,species,cf. species, ,F,N,N,,,adult,,nonenlarged,not,neither,21,18,101,,21,BART.20140702.L0538.B,mandibular,BART.20140702.L0538.F,old,BART.20140702.L0538.E,BART.20140702.L0538.H,BART.20140702.L0538.H,,xtX2wdxqzbi7dInVejdB3T/DDgc6ot5w,CxQbJXcjrJ0KLWrLIRFS9g0YlaRXiauv,,0,0,0,-1,0,,
91A967D86B454C7FB2965F4B49BACBD6,D01,BART,BART_015,B6,mixedForest,44.042807,-71.27544,WGS84,,447.5,,7/2/2014,MAM.BART.2014.07,NEON.MAM.D01.014347,NAIN,Napaeozapus insignis,species,, ,F,N,N,,,subadult,,nonenlarged,not,neither,29,,,,14,,unsuccessful,BART.20140702.014347.F,old,BART.20140702.014347.E,,,,xtX2wdxqzbi7dInVejdB3T/DDgc6ot5w,CxQbJXcjrJ0KLWrLIRFS9g0YlaRXiauv,Blood taken but it dispersed into fur so could not gather a sample. ,0,0,0,-1,0,,
3C881893D85848109E2FE7C56C5F14CF,D01,BART,BART_015,B4,mixedForest,44.042987,-71.275447,WGS84,,444.5,,7/2/2014,MAM.BART.2014.07,NEON.MAM.D01.0R0537,PELE,Peromyscus leucopus,species,cf. species, ,M,N,N,,,subadult,nonscrotal,,,,21,14,87,,15,,unsuccessful,BART.20140702.R0537.F,old,BART.20140702.R0537.E,BART.20140702.R0537.H,BART.20140702.R0537.H,,xtX2wdxqzbi7dInVejdB3T/DDgc6ot5w,CxQbJXcjrJ0KLWrLIRFS9g0YlaRXiauv,,0,0,0,-1,0,,
20459FDE59BB4AB59FA2B417FA773CE1,D01,BART,BART_007,B1,mixedForest,44.051464,-71.298766,WGS84,,425.4,,7/2/2014,MAM.BART.2014.07,NEON.MAM.D01.0R1012,PEMA,Peromyscus maniculatus,species,cf. species, ,M,N,N,,,subadult,nonscrotal,,,,18,12,83,,15,BART.20140702.R1012.B,mandibular,BART.20140702.R1012.F,old,BART.20140702.R1012.E,BART.20140702.R1012.H,BART.20140702.R1012.H,,pBFUDKSIh66fRG57EpVl0AXKWDrxCS8y,Py+ZzXoQAhNiZLMUhePVy0KW1AyjvubF,,0,0,0,-1,0,,
6C3719488C324E4094404AC5F8A8F27D,D01,BART,BART_015,D10,mixedForest,44.042452,-71.275177,WGS84,,451.8,,7/3/2014,MAM.BART.2014.07,NEON.MAM.D01.014347,NAIN,Napaeozapus insignis,species,, ,F,N,Y,,,subadult,,nonenlarged,not,neither,30,,,,14,,,BART.20140703.014347.F,old,,,,,xtX2wdxqzbi7dInVejdB3T/DDgc6ot5w,CxQbJXcjrJ0KLWrLIRFS9g0YlaRXiauv,,0,0,0,-1,0,,
1E970CF1C3B545F5AE3C7B86C8C20D07,D01,BART,BART_007,I3,mixedForest,44.051302,-71.297885,WGS84,,415.9,,7/3/2014,MAM.BART.2014.07,NEON.MAM.D01.0R1004,PELE,Peromyscus leucopus,species,cf. species, ,M,R,Y,,,adult,scrotal,,,,19,13,78,,18,,,BART.20140703.R1004.F,fresh,,,,,pBFUDKSIh66fRG57EpVl0AXKWDrxCS8y,Py+ZzXoQAhNiZLMUhePVy0KW1AyjvubF,,0,0,0,-1,0,,
A558B5498EC943E58779D65ED3BD7DA0,D01,BART,BART_007,B2,mixedForest,44.051374,-71.298762,WGS84,,425.9,,7/3/2014,MAM.BART.2014.07,NEON.MAM.D01.0R1012,PEMA,Peromyscus maniculatus,species,cf. species, ,M,N,Y,,,subadult,nonscrotal,,,,18,11,80,,15,,,BART.20140703.R1012.F,fresh,,,,,pBFUDKSIh66fRG57EpVl0AXKWDrxCS8y,Py+ZzXoQAhNiZLMUhePVy0KW1AyjvubF,,0,0,0,-1,0,,
8D83A7B20EDE4822AE90E7A65ECE59CF,D01,BART,BART_007,A1,mixedForest,44.051461,-71.29889,WGS84,,426.9,,7/3/2014,MAM.BART.2014.07,NEON.MAM.D01.0R0031,PELE,Peromyscus leucopus,species,cf. species, ,F,R,Y,,,adult,,nonenlarged,pregnant,swollen,17,12,85,,22,,,BART.20140703.R0031.F,fresh,,,,,pBFUDKSIh66fRG57EpVl0AXKWDrxCS8y,Py+ZzXoQAhNiZLMUhePVy0KW1AyjvubF,,0,0,0,-1,0,,
58AAD0FB05414FDC87A557218D69F88A,D01,BART,BART_007,B9,mixedForest,44.050744,-71.298738,WGS84,,429.5,,7/3/2014,MAM.BART.2014.07,NEON.MAM.D01.421478,NAIN,Napaeozapus insignis,species,, ,F,R,Y,,,adult,,enlarged,pregnant,neither,30,,,,34,BART.20140703.421478.B,mandibular,BART.20140703.421478.F,old,,,,,pBFUDKSIh66fRG57EpVl0AXKWDrxCS8y,Py+ZzXoQAhNiZLMUhePVy0KW1AyjvubF,Blood collection came from ear canal.,0,0,0,-1,0,,
2119190AE1E741D7AC600C3FA435298A,D01,BART,BART_007,A5,mixedForest,44.051102,-71.298876,WGS84,,429,,7/3/2014,MAM.BART.2014.07,NEON.MAM.D01.0R1011,PELE,Peromyscus leucopus,species,cf. species, ,M,N,Y,,,subadult,nonscrotal,,,,20,14,85,,18,,,BART.20140703.R1011.F,old,,,,,pBFUDKSIh66fRG57EpVl0AXKWDrxCS8y,Py+ZzXoQAhNiZLMUhePVy0KW1AyjvubF,,0,1,0,-1,0,,
E5E32C4F09D74DAFA4F8AE79FF7CB907,D01,BART,BART_007,E10,mixedForest,44.050662,-71.29836,WGS84,,425.4,,7/3/2014,MAM.BART.2014.07,NEON.MAM.D01.0R1005,PEMA,Peromyscus maniculatus,species,cf. species, ,M,N,Y,,,subadult,nonscrotal,,,,22,12,80,,15,BART.20140703.R1005.B,mandibular,BART.20140703.R1005.F,fresh,,,,,pBFUDKSIh66fRG57EpVl0AXKWDrxCS8y,Py+ZzXoQAhNiZLMUhePVy0KW1AyjvubF,,0,0,0,-1,0,,
96B5377AB95C453DB4DF003FB33D76D8,D01,BART,BART_007,J4,mixedForest,44.051214,-71.297757,WGS84,,414.8,,7/3/2014,MAM.BART.2014.07,NEON.MAM.D01.0R1020,PELE,Peromyscus leucopus,species,cf. species, ,F,N,Y,,,subadult,,nonenlarged,not,neither,20,13,85,,20,,,BART.20140703.R1020.F,fresh,,,,,pBFUDKSIh66fRG57EpVl0AXKWDrxCS8y,Py+ZzXoQAhNiZLMUhePVy0KW1AyjvubF,,0,0,1,-1,1,,
ABB307474D704DB3A818522E976A84FD,D01,BART,BART_007,I5,mixedForest,44.051122,-71.297878,WGS84,,416.8,,7/3/2014,MAM.BART.2014.07,NEON.MAM.D01.0R1032,PELE,Peromyscus leucopus,species,cf. species, ,F,N,N,,,adult,,nonenlarged,not,neither,20,13,83,,24,BART.20140703.R1032.B,mandibular,,,BART.20140703.R1032.E,BART.20140703.R1032.H,BART.20140703.R1032.H,,pBFUDKSIh66fRG57EpVl0AXKWDrxCS8y,Py+ZzXoQAhNiZLMUhePVy0KW1AyjvubF,,0,0,0,-1,0,,
E9BB1CE14FD4467988B9DA179F89581D,D01,BART,BART_007,I6,mixedForest,44.051032,-71.297875,WGS84,,417.3,,7/3/2014,MAM.BART.2014.07,NEON.MAM.D01.0R1031,PELE,Peromyscus leucopus,species,cf. species, ,M,R,N,,,adult,scrotal,,,,20,13,83,,30,BART.20140703.R1031.B,mandibular,BART.20140703.R1031.F,fresh,BART.20140703.R1031.E,BART.20140703.R1031.H,BART.20140703.R1031.H,,pBFUDKSIh66fRG57EpVl0AXKWDrxCS8y,Py+ZzXoQAhNiZLMUhePVy0KW1AyjvubF,,0,0,0,-1,0,,
C49228AB52314E3B8B0DEDBB70314CC3,D01,BART,BART_007,B1,mixedForest,44.051464,-71.298766,WGS84,,425.4,,7/3/2014,MAM.BART.2014.07,NEON.MAM.D01.0R1021,PELE,Peromyscus leucopus,species,cf. species, ,F,N,N,,,juvenile,,nonenlarged,not,neither,16,10,78,,13,,unsuccessful,BART.20140703.R1021.F,fresh,BART.20140703.R1021.E,BART.20140703.R1021.H,BART.20140703.R1021.H,,pBFUDKSIh66fRG57EpVl0AXKWDrxCS8y,Py+ZzXoQAhNiZLMUhePVy0KW1AyjvubF,,0,0,0,-1,0,,
E9810BEBF3CF442BB94E83D6FDA7EB47,D01,BART,BART_007,H6,mixedForest,44.051029,-71.298,WGS84,,418.8,,7/3/2014,MAM.BART.2014.07,NEON.MAM.D01.0R1030,PELE,Peromyscus leucopus,species,cf. species, ,F,N,N,,,adult,,nonenlarged,not,neither,18,15,83,,19,,unsuccessful,BART.20140703.R1030.F,fresh,BART.20140703.R1030.E,BART.20140703.R1030.H,BART.20140703.R1030.H,,pBFUDKSIh66fRG57EpVl0AXKWDrxCS8y,Py+ZzXoQAhNiZLMUhePVy0KW1AyjvubF,,0,0,0,-1,0,,
157F76EFCCC74D45835BC353AFF287E6,D01,BART,BART_007,E7,mixedForest,44.050932,-71.29837,WGS84,,423.9,,7/3/2014,MAM.BART.2014.07,NEON.MAM.D01.0R1001,PELE,Peromyscus leucopus,species,cf. species, ,M,N,Y,,,subadult,nonscrotal,,,,20,12,98,,22,,,BART.20140703.R1001.F,fresh,,,,,pBFUDKSIh66fRG57EpVl0AXKWDrxCS8y,Py+ZzXoQAhNiZLMUhePVy0KW1AyjvubF,,0,0,1,-1,1,,
3B94C8C2E2894D96813C3AD5756FBB80,D01,BART,BART_007,E6,mixedForest,44.051022,-71.298374,WGS84,,423.4,,7/3/2014,MAM.BART.2014.07,NEON.MAM.D01.0R0523,PELE,Peromyscus leucopus,species,cf. species, ,F,N,Y,,,subadult,,nonenlarged,not,neither,19,13,96,,18,,,BART.20140703.R0523.F,fresh,,,,,pBFUDKSIh66fRG57EpVl0AXKWDrxCS8y,Py+ZzXoQAhNiZLMUhePVy0KW1AyjvubF,,0,0,0,-1,0,,
